time,anom_recon_median,anom_recon_lo_raw,anom_recon_hi_raw,anom_recon_lo_smooth,anom_recon_hi_smooth,abs_recon_median,abs_recon_lo_raw,abs_recon_hi_raw,abs_recon_lo_smooth,abs_recon_hi_smooth,anom_cmip6_truth,abs_cmip6_truth,anom_recon_model_src,abs_recon_model_src,anom_recon_roll_model_src,abs_recon_roll_model_src,OLS_Recon,MME,Naive,anom_ref_MMM,anom_ref_IAP,anom_ref_GT-OI,anom_ref_UTAS,anom_ref_SJTU-GR,anom_ref_UW,anom_ref_GT-ML,anom_ref_SJTU-JW,anom_ref_SJTU-HZ
1950/1/15,0.000599,0.000182,0.001016,0.000136,0.001062,0.252808,0.252392,0.253225,0.252345,0.253272,0.001742,0.256666,0.00115,0.256074,0.00150864,0.256433,5.12E-05,0.000646501,0.002296282,0.000614,,,,,,,,
1950/2/15,0.001099,0.000523,0.001674,0.000644,0.001554,0.253308,0.252733,0.253884,0.252853,0.253763,0.001438,0.256363,0.001244,0.256169,0.00115302,0.25607737,0.000573373,0.000574218,0.00288567,0.000574,,,,,,,,
1950/3/15,0.000885,0.000414,0.001355,0.000424,0.001345,0.253094,0.252623,0.253565,0.252634,0.253555,0.00138,0.256304,0.00088,0.255805,0.00141063,0.25633499,0.000356747,0.0005562,0.004439628,0.000575,,,,,,,,
1950/4/15,0.000792,0.00035,0.001234,0.000323,0.00126,0.253001,0.252559,0.253443,0.252533,0.25347,0.001382,0.256307,0.00099,0.255914,0.00132886,0.25625322,4.74E-05,0.000551983,0.005132764,0.000575,,,,,,,,
1950/5/15,0.000651,-0.000094,0.001396,0.00019,0.001112,0.25286,0.252115,0.253605,0.2524,0.253321,0.001006,0.25593,0.001168,0.256092,0.00095852,0.25588287,-0.000148934,0.000583134,0.002836161,0.000594,,,,,,,,
1950/6/15,0.000104,-0.000438,0.000646,-0.000358,0.000566,0.252314,0.251772,0.252856,0.251852,0.252776,0.00132,0.256244,0.000785,0.25571,0.0011361,0.25606046,0.000305912,0.000558877,0.002555165,0.00059,,,,,,,,
1950/7/15,0.000539,0.000094,0.000983,0.00008,0.000997,0.252748,0.252304,0.253192,0.252289,0.253206,0.000961,0.255885,0.000868,0.255793,0.00095501,0.25587936,0.000307148,0.000574807,0.00181042,0.000593,,,,,,,,
1950/8/15,0.000083,-0.000168,0.000334,-0.000366,0.000532,0.252293,0.252042,0.252544,0.251844,0.252742,0.000973,0.255897,0.00071,0.255634,0.00099824,0.2559226,0.00048314,0.000587411,0.000485534,0.0006,,,,,,,,
1950/9/15,-0.00009,-0.000406,0.000226,-0.000547,0.000367,0.252119,0.251803,0.252435,0.251663,0.252576,0.000909,0.255834,0.001063,0.255988,0.00103443,0.25595879,0.000294068,0.000566911,0.002357657,0.000589,,,,,,,,
1950/10/15,0.000332,-0.000021,0.000685,-0.00013,0.000794,0.252542,0.252188,0.252895,0.252079,0.253004,0.001112,0.256037,0.001122,0.256047,0.00107395,0.25599831,0.000450271,0.000572799,0.002350006,0.000596,,,,,,,,
1950/11/15,-0.000011,-0.000362,0.000341,-0.000477,0.000456,0.252199,0.251847,0.25255,0.251732,0.252665,0.001444,0.256369,0.00114,0.256065,0.00110346,0.25602782,0.000324342,0.000605295,0.001954521,0.000624,,,,,,,,
1950/12/15,0.000154,-0.000347,0.000655,-0.000315,0.000622,0.252363,0.251862,0.252864,0.251894,0.252832,0.001186,0.25611,0.000868,0.255792,0.00092273,0.25584709,-8.22E-05,0.00071261,0.000890021,0.00069,,,,,,,,
1951/1/15,0.000775,0.000288,0.001263,0.000324,0.001226,0.252985,0.252497,0.253472,0.252534,0.253435,0.001197,0.256122,0.001391,0.256315,0.00145898,0.25638334,-0.000667532,0.000627046,0.00315858,0.000647,,,,,,,,
1951/2/15,0.00082,0.000206,0.001434,0.000366,0.001274,0.253029,0.252416,0.253643,0.252575,0.253483,0.000775,0.2557,0.000841,0.255766,0.00105557,0.25597993,-0.000643705,0.000560156,0.001076769,0.000574,,,,,,,,
1951/3/15,0.000262,-0.000429,0.000952,-0.000183,0.000706,0.252471,0.25178,0.253162,0.252026,0.252916,0.001207,0.256131,0.000727,0.255651,0.00103036,0.25595471,-4.60E-05,0.000526265,0.000443443,0.000556,,,,,,,,
1951/4/15,0.000521,0.000039,0.001004,0.000069,0.000974,0.252731,0.252248,0.253213,0.252278,0.253183,0.001033,0.255957,0.000384,0.255308,0.00095546,0.25587981,-0.000340624,0.000525756,0.000863061,0.000552,,,,,,,,
1951/5/15,0.000475,-0.000063,0.001013,0.000023,0.000927,0.252684,0.252146,0.253222,0.252232,0.253136,0.001009,0.255933,0.000285,0.25521,0.00092416,0.25584851,-0.000199499,0.000572613,-0.000756349,0.000583,,,,,,,,
1951/6/15,0.00015,-0.000158,0.000458,-0.000288,0.000588,0.252359,0.252051,0.252667,0.251921,0.252797,0.001148,0.256072,0.000624,0.255549,0.00111172,0.25603608,0.000435632,0.000602445,0.00230856,0.000559,,,,,,,,
1951/7/15,0.000042,-0.000265,0.000349,-0.000387,0.00047,0.252251,0.251944,0.252558,0.251823,0.25268,0.000953,0.255878,0.000802,0.255726,0.0011185,0.25604286,-0.000280075,0.000612671,0.001671997,0.000575,,,,,,,,
1951/8/15,0.000082,-0.000421,0.000585,-0.000347,0.000511,0.252292,0.251789,0.252794,0.251863,0.252721,0.001152,0.256076,0.000792,0.255717,0.0013124,0.25623675,0.000343607,0.000607443,0.001637607,0.000587,,,,,,,,
1951/9/15,-0.000545,-0.000985,-0.000105,-0.00098,-0.000111,0.251664,0.251224,0.252104,0.25123,0.252098,0.001137,0.256061,0.001163,0.256087,0.00118714,0.2561115,0.000164688,0.000582995,0.001804825,0.000567,,,,,,,,
1951/10/15,0.000273,-0.000048,0.000594,-0.000164,0.00071,0.252483,0.252162,0.252803,0.252046,0.25292,0.001534,0.256459,0.001121,0.256046,0.00115776,0.25608212,0.000115741,0.000598236,0.003105112,0.000573,,,,,,,,
1951/11/15,0.000775,0.000367,0.001182,0.000339,0.00121,0.252984,0.252577,0.253391,0.252549,0.253419,0.001903,0.256827,0.000865,0.255789,0.00127385,0.25619821,7.82E-05,0.000655091,0.001661218,0.000605,,,,,,,,
1951/12/15,0.000465,0.000154,0.000775,0.000029,0.0009,0.252674,0.252363,0.252985,0.252238,0.25311,0.001525,0.25645,0.000943,0.255868,0.00144843,0.25637279,-8.74E-05,0.000733566,0.002099439,0.000713,,,,,,,,
1952/1/15,0.00072,0.000227,0.001213,0.000295,0.001145,0.252929,0.252436,0.253422,0.252504,0.253354,0.001156,0.256081,0.0008,0.255724,0.00157419,0.25649855,-6.42E-05,0.000718333,0.001070998,0.000627,,,,,,,,
1952/2/15,0.000655,0.0003,0.00101,0.000238,0.001073,0.252864,0.25251,0.253219,0.252447,0.253282,0.000849,0.255774,0.00087,0.255794,0.0011194,0.25604376,0.000490119,0.000643257,0.002576624,0.00056,,,,,,,,
1952/3/15,0.000001,-0.000654,0.000656,-0.000403,0.000405,0.25221,0.251556,0.252865,0.251807,0.252614,0.00075,0.255675,0.001339,0.256263,0.00115878,0.25608314,0.000346494,0.000624941,0.003048629,0.000526,,,,,,,,
1952/4/15,0.000164,-0.000268,0.000596,-0.000228,0.000556,0.252373,0.251941,0.252805,0.251981,0.252765,0.000991,0.255915,0.001301,0.256226,0.00117294,0.2560973,-0.000227844,0.000623392,0.004114138,0.000526,,,,,,,,
1952/5/15,0.000169,-0.000242,0.00058,-0.000234,0.000573,0.252378,0.251967,0.252789,0.251975,0.252782,0.001029,0.255953,0.001029,0.255953,0.00115262,0.25607698,0.000753379,0.000594767,0.002225277,0.000573,,,,,,,,
1952/6/15,0.000424,0.000111,0.000738,0.000023,0.000826,0.252634,0.25232,0.252947,0.252232,0.253035,0.001044,0.255968,0.00086,0.255785,0.00122601,0.25615037,0.000765994,0.000583661,0.002165789,0.000602,,,,,,,,
1952/7/15,0.000596,0.000139,0.001053,0.00019,0.001002,0.252805,0.252349,0.253262,0.252399,0.253211,0.001158,0.256082,0.000979,0.255904,0.00125032,0.25617467,0.000480708,0.000593691,0.001947915,0.000613,,,,,,,,
1952/8/15,0.000344,-0.00003,0.000718,-0.00006,0.000748,0.252553,0.25218,0.252927,0.25215,0.252957,0.001277,0.256201,0.001126,0.25605,0.00126865,0.25619301,0.000696591,0.000618591,0.002825983,0.000607,,,,,,,,
1952/9/15,0.00079,0.000405,0.001175,0.000389,0.001191,0.252999,0.252614,0.253384,0.252598,0.2534,0.001338,0.256262,0.001206,0.256131,0.0013831,0.25630745,0.000198718,0.000644056,0.00310077,0.000583,,,,,,,,
1952/10/15,0.000507,0.0002,0.000814,0.000102,0.000913,0.252716,0.252409,0.253024,0.252311,0.253122,0.000749,0.255673,0.001097,0.256021,0.00121542,0.25613978,0.001353086,0.000682263,0.002629832,0.000598,,,,,,,,
1952/11/15,0.000235,-0.000131,0.000601,-0.000182,0.000652,0.252445,0.252079,0.252811,0.252028,0.252862,0.000783,0.255708,0.00106,0.255984,0.00108835,0.25601271,0.000378602,0.000655669,0.001950448,0.000655,,,,,,,,
1952/12/15,0.000624,0.000383,0.000865,0.000214,0.001033,0.252833,0.252592,0.253074,0.252424,0.253243,0.001108,0.256032,0.001192,0.256117,0.00140514,0.2563295,-0.000632942,0.000695952,0.004450485,0.000734,,,,,,,,
1953/1/15,0.000885,0.000576,0.001195,0.00047,0.001301,0.253095,0.252785,0.253404,0.252679,0.25351,0.001067,0.255991,0.001189,0.256113,0.00135842,0.25628278,-5.77E-05,0.000683975,0.003883656,0.000718,,,,,,,,
1953/2/15,0.000876,0.000596,0.001156,0.000468,0.001283,0.253085,0.252805,0.253365,0.252678,0.253492,0.001302,0.256226,0.000859,0.255784,0.00167383,0.25659819,0.000343257,0.000656484,0.002596374,0.000885,,,,,,,,
1953/3/15,0.000542,0.000125,0.00096,0.000135,0.00095,0.252752,0.252335,0.253169,0.252344,0.25316,0.001342,0.256266,0.001043,0.255967,0.00136328,0.25628764,0.000747236,0.000639932,0.002595905,0.000568,,,,,,,,
1953/4/15,0.000919,0.000163,0.001675,0.00053,0.001308,0.253128,0.252373,0.253884,0.252739,0.253518,0.001306,0.25623,0.000815,0.255739,0.00145037,0.25637473,0.000939909,0.000644499,0.002356702,0.000625,,,,,,,,
1953/5/15,0.000604,0.000115,0.001094,0.000218,0.000991,0.252814,0.252325,0.253303,0.252428,0.2532,0.001205,0.256129,0.000749,0.255674,0.00112089,0.25604524,0.00124113,0.000658947,0.004515513,0.000623,,,,,,,,
1953/6/15,0.00058,0.000164,0.000996,0.000199,0.000961,0.25279,0.252373,0.253206,0.252408,0.253171,0.001172,0.256097,0.000698,0.255623,0.00111875,0.25604311,0.000706805,0.000672059,0.00348759,0.000595,,,,,,,,
1953/7/15,0.000554,0.000302,0.000806,0.000175,0.000934,0.252764,0.252512,0.253016,0.252384,0.253143,0.001132,0.256056,0.000892,0.255817,0.00133026,0.25625462,0.00055002,0.000681745,0.002466879,0.000584,,,,,,,,
1953/8/15,0.000394,-0.000047,0.000835,0.000017,0.000771,0.252603,0.252162,0.253044,0.252227,0.25298,0.001123,0.256047,0.001012,0.255936,0.00115411,0.25607847,0.000757759,0.000688434,0.001885617,0.000594,,,,,,,,
1953/9/15,0.000472,-0.000071,0.001014,0.000074,0.000869,0.252681,0.252138,0.253224,0.252284,0.253078,0.001409,0.256333,0.001103,0.256027,0.00114208,0.25606644,0.000478425,0.000692465,0.002204866,0.000619,,,,,,,,
1953/10/15,0.000766,0.000166,0.001366,0.000373,0.001159,0.252976,0.252375,0.253576,0.252582,0.253369,0.001575,0.256499,0.00078,0.255705,0.00124903,0.25617339,0.000657007,0.000687595,0.002419604,0.000644,,,,,,,,
1953/11/15,0.000667,0.000444,0.00089,0.000276,0.001059,0.252877,0.252654,0.2531,0.252485,0.253269,0.001556,0.25648,0.000897,0.255821,0.00071794,0.2556423,0.000374934,0.000717459,0.004158859,0.000682,,,,,,,,
1953/12/15,0.000643,0.000191,0.001095,0.000233,0.001053,0.252852,0.2524,0.253304,0.252443,0.253262,0.001511,0.256435,0.001252,0.256176,0.00176093,0.25668529,0.000653236,0.000755743,0.007608235,0.000656,,,,,,,,
1954/1/15,0.000457,0.000159,0.000755,0.000044,0.00087,0.252666,0.252368,0.252964,0.252253,0.253079,0.001367,0.256292,0.001042,0.255966,0.00150433,0.25642869,0.000852065,0.000741629,0.003436033,0.000696,,,,,,,,
1954/2/15,0.000791,0.000423,0.001159,0.000381,0.001201,0.253,0.252632,0.253368,0.25259,0.25341,0.001388,0.256312,0.000911,0.255836,0.0014488,0.25637315,0.000637045,0.000690382,0.001661909,0.000684,,,,,,,,
1954/3/15,0.000381,0.000168,0.000594,-0.000029,0.00079,0.25259,0.252377,0.252804,0.252181,0.253,0.001305,0.256229,0.001016,0.255941,0.00107904,0.25600339,0.00091427,0.000644091,0.002284998,0.000656,,,,,,,,
1954/4/15,0.000883,0.000522,0.001243,0.000481,0.001284,0.253092,0.252731,0.253453,0.25269,0.253494,0.001292,0.256216,0.001212,0.256137,0.00108324,0.2560076,0.000335805,0.00064856,0.003939659,0.00064,,,,,,,,
1954/5/15,0.000906,0.00062,0.001193,0.000526,0.001286,0.253115,0.252829,0.253402,0.252735,0.253495,0.000915,0.25584,0.001002,0.255927,0.00087548,0.25579984,0.001016825,0.000663987,0.001112549,0.000644,,,,,,,,
1954/6/15,0.000125,-0.000152,0.000403,-0.000246,0.000496,0.252335,0.252057,0.252612,0.251964,0.252706,0.000887,0.255811,0.000974,0.255898,0.00098193,0.25590629,0.000949692,0.000684207,0.002749952,0.000659,,,,,,,,
1954/7/15,0.000255,-0.000128,0.000637,-0.000114,0.000623,0.252464,0.252082,0.252846,0.252095,0.252833,0.001108,0.256032,0.000929,0.255853,0.00092553,0.25584989,0.000803281,0.000690273,0.003643192,0.000672,,,,,,,,
1954/8/15,0.001368,0.000502,0.002233,0.000997,0.001739,0.253577,0.252711,0.254443,0.253206,0.253948,0.001351,0.256276,0.000912,0.255837,0.00093133,0.25585568,0.000517918,0.000687049,0.003635406,0.000682,,,,,,,,
1954/9/15,0.000377,0.000086,0.000667,0.000013,0.00074,0.252586,0.252296,0.252876,0.252223,0.25295,0.001054,0.255978,0.001025,0.255949,0.00081871,0.25574307,0.000919601,0.000654208,0.003647859,0.000688,,,,,,,,
1954/10/15,0.000134,-0.00014,0.000409,-0.000215,0.000484,0.252344,0.252069,0.252618,0.251995,0.252693,0.001231,0.256156,0.001272,0.256196,0.00118009,0.25610444,0.000479448,0.000682976,0.003991506,0.000692,,,,,,,,
1954/11/15,0.000315,-0.000482,0.001111,-0.000032,0.000662,0.252524,0.251727,0.253321,0.252177,0.252871,0.001063,0.255987,0.001218,0.256143,0.00099502,0.25591938,0.000729883,0.000747161,0.001732259,0.000688,,,,,,,,
1954/12/15,0.000498,0.000175,0.00082,0.00014,0.000855,0.252707,0.252385,0.25303,0.25235,0.253065,0.001318,0.256242,0.001463,0.256387,0.00146792,0.25639228,8.90E-05,0.0007653,0.004308999,0.000717,,,,,,,,
1955/1/15,0.000819,0.000587,0.001052,0.00046,0.001179,0.253029,0.252796,0.253262,0.25267,0.253388,0.001417,0.256341,0.001074,0.255998,0.00159727,0.25652162,-0.00033744,0.000711756,0.002779396,0.000756,,,,,,,,
1955/2/15,0.000505,0.000236,0.000774,0.000147,0.000863,0.252714,0.252445,0.252983,0.252356,0.253073,0.001289,0.256214,0.00113,0.256055,0.00128594,0.2562103,-0.000292044,0.000640111,0.001479882,0.000742,,,,,,,,
1955/3/15,0.000186,-0.000044,0.000416,-0.000166,0.000539,0.252396,0.252166,0.252626,0.252043,0.252748,0.001058,0.255982,0.000922,0.255846,0.00107566,0.25600001,-6.11E-05,0.000611006,0.002395917,0.00069,,,,,,,,
1955/4/15,0.000555,0.000319,0.000792,0.000196,0.000915,0.252765,0.252528,0.253001,0.252406,0.253124,0.000903,0.255827,0.001078,0.256003,0.00091547,0.25583982,-0.000412716,0.000606881,0.005750216,0.000644,,,,,,,,
1955/5/15,0.000778,0.000504,0.001052,0.000422,0.001134,0.252987,0.252713,0.253262,0.252631,0.253344,0.00094,0.255864,0.000988,0.255912,0.00096796,0.25589231,-2.95E-06,0.000644649,0.003892691,0.000649,,,,,,,,
1955/6/15,0.000568,0.000208,0.000929,0.000211,0.000925,0.252778,0.252417,0.253138,0.252421,0.253135,0.000824,0.255748,0.001209,0.256133,0.00093652,0.25586087,0.000454615,0.000655006,0.004219514,0.000664,,,,,,,,
1955/7/15,0.000071,-0.000236,0.000379,-0.000291,0.000434,0.252281,0.251973,0.252588,0.251918,0.252643,0.000988,0.255912,0.001229,0.256153,0.00108671,0.25601107,-6.90E-05,0.000645945,0.003031938,0.000684,,,,,,,,
1955/8/15,0.000377,0.000116,0.000639,0.00001,0.000745,0.252587,0.252325,0.252848,0.252219,0.252954,0.001271,0.256196,0.001132,0.256057,0.0012321,0.25615645,0.000304044,0.000658665,0.002680749,0.00069,,,,,,,,
1955/9/15,0.000276,0.000075,0.000476,-0.000071,0.000622,0.252485,0.252285,0.252685,0.252139,0.252831,0.001272,0.256197,0.000906,0.25583,0.0012182,0.25614256,0.000431049,0.000649025,0.002475699,0.000687,,,,,,,,
1955/10/15,0.000153,-0.000394,0.0007,-0.000197,0.000502,0.252362,0.251815,0.252909,0.252013,0.252711,0.001146,0.25607,0.000763,0.255687,0.00119149,0.25611585,0.001098701,0.000642361,0.00176492,0.000654,,,,,,,,
1955/11/15,0.000514,0.000039,0.000989,0.000169,0.000859,0.252723,0.252249,0.253198,0.252378,0.253069,0.000835,0.25576,0.000832,0.255756,0.00111955,0.25604391,0.000449637,0.000697903,0.001279632,0.000683,,,,,,,,
1955/12/15,0.000744,0.000251,0.001238,0.000423,0.001066,0.252954,0.25246,0.253447,0.252632,0.253275,0.001513,0.256437,0.00099,0.255915,0.00158254,0.2565069,0.000801544,0.000744515,0.001526428,0.000747,,,,,,,,
1956/1/15,0.000872,0.0006,0.001144,0.000526,0.001218,0.253081,0.252809,0.253354,0.252735,0.253428,0.001447,0.256371,0.000562,0.255486,0.00135395,0.25627831,0.000109843,0.000733065,0.001755609,0.000765,,,,,,,,
1956/2/15,0.000542,0.000308,0.000777,0.000182,0.000902,0.252752,0.252517,0.252986,0.252392,0.253112,0.001643,0.256568,0.000832,0.255757,0.00132514,0.25624949,4.28E-05,0.000689147,0.000381226,0.000712,,,,,,,,
1956/3/15,0.000415,0.000047,0.000784,0.000047,0.000784,0.252625,0.252256,0.252993,0.252256,0.252993,0.001302,0.256226,0.0008,0.255724,0.0012443,0.25616865,0.000511523,0.000670439,0.0019012,0.00064,,,,,,,,
1956/4/15,0.000735,0.000443,0.001027,0.000364,0.001107,0.252945,0.252653,0.253237,0.252573,0.253316,0.001395,0.256319,0.000861,0.255785,0.00128602,0.25621038,0.000565369,0.00066084,0.001893593,0.000611,,,,,,,,
1956/5/15,0.000473,0.000169,0.000777,0.000095,0.000851,0.252682,0.252378,0.252986,0.252305,0.25306,0.001107,0.256032,0.001119,0.256043,0.0011922,0.25611655,0.000395143,0.000643476,0.002092415,0.000607,,,,,,,,
1956/6/15,0.000267,-0.000148,0.000682,-0.000125,0.000659,0.252476,0.252062,0.252891,0.252085,0.252868,0.001218,0.256143,0.001095,0.25602,0.00107326,0.25599761,0.000621181,0.000644762,0.00266593,0.000645,,,,,,,,
1956/7/15,0.000234,-0.000257,0.000726,-0.000155,0.000624,0.252444,0.251952,0.252936,0.252054,0.252833,0.001,0.255924,0.000786,0.25571,0.00084722,0.25577157,0.001005156,0.000655391,0.00077218,0.000655,,,,,,,,
1956/8/15,0.000299,-0.000064,0.000663,-0.000093,0.000692,0.252509,0.252146,0.252872,0.252116,0.252902,0.001103,0.256028,0.000586,0.25551,0.00107234,0.2559967,0.000853027,0.000678692,0.001182552,0.000646,,,,,,,,
1956/9/15,0.000072,-0.000292,0.000435,-0.000322,0.000465,0.252281,0.251917,0.252645,0.251888,0.252674,0.001462,0.256386,0.001103,0.256027,0.00123271,0.25615707,0.001114462,0.000720397,0.000426798,0.000659,,,,,,,,
1956/10/15,0.00037,0.000194,0.000545,-0.000027,0.000766,0.252579,0.252404,0.252754,0.252183,0.252975,0.000817,0.255742,0.000667,0.255591,0.00112774,0.2560521,0.000879175,0.00071814,0.002166042,0.000649,,,,,,,,
1956/11/15,0.000087,-0.000138,0.000313,-0.000299,0.000473,0.252297,0.252071,0.252522,0.251911,0.252683,0.001308,0.256232,0.000883,0.255808,0.00090228,0.25582664,0.000717553,0.000712663,0.000714575,0.000642,,,,,,,,
1956/12/15,0.000494,-0.000426,0.001413,0.000114,0.000874,0.252703,0.251784,0.253622,0.252323,0.253083,0.001474,0.256398,0.000834,0.255758,0.00115519,0.25607955,0.00051349,0.000766317,0.001286462,0.000698,,,,,,,,
1957/1/15,0.000498,-0.000065,0.001061,0.000122,0.000874,0.252707,0.252144,0.25327,0.252331,0.253084,0.000629,0.255553,0.000697,0.255621,0.00117052,0.25609488,0.000878093,0.000610209,0.000934472,0.000745,,,,,,,,
1957/2/15,0.000216,-0.000254,0.000685,-0.000186,0.000618,0.252425,0.251956,0.252895,0.252023,0.252827,0.000499,0.255423,0.000708,0.255632,0.00077304,0.2556974,0.000602411,0.000534485,0.001888929,0.000733,,,,,,,,
1957/3/15,0.000159,-0.000143,0.000461,-0.000259,0.000576,0.252368,0.252066,0.25267,0.251951,0.252785,0.000683,0.255607,0.000382,0.255306,0.00070664,0.25563099,0.001004317,0.000555171,0.000518185,0.000947,,,,,,,,
1957/4/15,0.000521,0.000134,0.000908,0.000108,0.000934,0.252731,0.252343,0.253118,0.252317,0.253144,0.000663,0.255588,0.000366,0.25529,0.00076216,0.25568651,0.000636138,0.000557532,0.001877855,0.000609,,,,,,,,
1957/5/15,0.000209,-0.000399,0.000817,-0.000206,0.000625,0.252419,0.251811,0.253026,0.252003,0.252834,0.000557,0.255481,0.000139,0.255064,0.00059869,0.25552305,0.000629797,0.000586219,-0.000111527,0.00067,,,,,,,,
1957/6/15,-0.000034,-0.000345,0.000278,-0.000455,0.000388,0.252176,0.251865,0.252487,0.251755,0.252597,0.000784,0.255708,0.00082,0.255744,0.00073156,0.25565592,0.000210743,0.000596458,0.005360008,0.000661,,,,,,,,
1957/7/15,0.000326,-0.000061,0.000714,-0.000089,0.000742,0.252536,0.252148,0.252923,0.25212,0.252951,0.000489,0.255413,0.000868,0.255793,0.00066877,0.25559313,0.000227568,0.000602979,0.001980883,0.000643,,,,,,,,
1957/8/15,0.000203,-0.000067,0.000473,-0.000203,0.000609,0.252413,0.252142,0.252683,0.252006,0.252819,0.0002,0.255125,0.001032,0.255956,0.00041897,0.25534333,0.000254266,0.000629481,0.002424167,0.000645,,,,,,,,
1957/9/15,0.000187,-0.000082,0.000456,-0.000215,0.000589,0.252397,0.252128,0.252665,0.251995,0.252799,0.000463,0.255388,0.000801,0.255725,0.00064633,0.25557069,0.000271031,0.000636796,0.002294056,0.000655,,,,,,,,
1957/10/15,0.000145,-0.000162,0.000451,-0.000253,0.000542,0.252354,0.252047,0.252661,0.251957,0.252751,0.000361,0.255285,0.000603,0.255527,0.00036497,0.25528933,0.00071422,0.000626963,0.001889609,0.000679,,,,,,,,
1957/11/15,0.00019,-0.000141,0.00052,-0.000211,0.00059,0.252399,0.252068,0.252729,0.251999,0.252799,0.000075,0.254999,0.000444,0.255368,0.0000153,0.25493966,0.00029844,0.000651921,0.001586925,0.00072,,,,,,,,
1957/12/15,0.000427,0.000026,0.000827,0.000028,0.000825,0.252636,0.252236,0.253037,0.252238,0.253035,0.000249,0.255174,0.000408,0.255333,0.00009398,0.25501834,0.00026169,0.000682762,0.000198493,0.000718,,,,,,,,
1958/1/15,0.000587,-0.000303,0.001477,0.000217,0.000957,0.252796,0.251906,0.253687,0.252426,0.253166,0.000219,0.255143,0.000822,0.255747,0.000271,0.25519535,0.00040963,0.000631363,0.003148398,0.000713,,,,,,,,
1958/2/15,0.000214,-0.000388,0.000816,-0.000145,0.000573,0.252424,0.251822,0.253026,0.252064,0.252783,0.000082,0.255007,0.000321,0.255246,0.0003247,0.25524906,0.000274065,0.000573289,0.001414818,0.000766,,,,,,,,
1958/3/15,-0.000597,-0.000869,-0.000325,-0.000945,-0.000248,0.251612,0.251341,0.251884,0.251264,0.251961,0.000135,0.25506,0.000594,0.255518,0.0002572,0.25518156,0.000299646,0.000553105,0.001376563,0.00061,,,,,,,,
1958/4/15,-0.000027,-0.000372,0.000317,-0.000372,0.000318,0.252182,0.251838,0.252526,0.251837,0.252527,0.000156,0.25508,0.000329,0.255253,0.00007609,0.25500045,0.000383597,0.000551897,-0.000205448,0.000534,,,,,,,,
1958/5/15,0.000012,-0.000431,0.000454,-0.000326,0.000349,0.252221,0.251778,0.252664,0.251884,0.252558,0.000294,0.255218,0.000079,0.255003,0.00025917,0.25518353,0.000607679,0.000596438,0.000546749,0.000555,,,,,,,,
1958/6/15,0.000048,-0.00023,0.000326,-0.000286,0.000381,0.252257,0.25198,0.252535,0.251924,0.252591,0.000709,0.255634,0.000488,0.255412,0.00074125,0.25566561,0.000834645,0.000619941,0.001614724,0.000558,,,,,,,,
1958/7/15,0.000228,-0.000038,0.000494,-0.000105,0.000561,0.252437,0.252172,0.252703,0.252105,0.25277,0.000524,0.255449,0.00061,0.255534,0.00061872,0.25554308,0.000862706,0.000618457,0.000355779,0.000586,,,,,,,,
1958/8/15,-0.000053,-0.000318,0.000212,-0.000383,0.000278,0.252157,0.251891,0.252422,0.251826,0.252487,0.000552,0.255477,0.000663,0.255587,0.00075119,0.25567555,0.000764994,0.000623893,0.001315602,0.000596,,,,,,,,
1958/9/15,0.000181,-0.000068,0.000431,-0.000149,0.000512,0.252391,0.252142,0.25264,0.25206,0.252721,0.000559,0.255483,0.000618,0.255542,0.00079639,0.25572074,0.000795645,0.00063126,0.001033983,0.000603,,,,,,,,
1958/10/15,-0.000383,-0.000633,-0.000134,-0.00071,-0.000057,0.251826,0.251576,0.252076,0.251499,0.252153,0.001082,0.256006,0.000577,0.255501,0.00099466,0.25591901,0.000944353,0.000618037,0.000923071,0.000629,,,,,,,,
1958/11/15,0.000014,-0.00017,0.000197,-0.00032,0.000347,0.252223,0.25204,0.252406,0.251889,0.252557,0.000538,0.255463,0.000947,0.255871,0.00078567,0.25571003,0.000467568,0.000619996,0.000997028,0.000637,,,,,,,,
1958/12/15,0.000095,-0.000138,0.000329,-0.000238,0.000428,0.252305,0.252071,0.252538,0.251972,0.252638,0.001338,0.256262,0.000619,0.255543,0.00096815,0.25589251,0.00077203,0.000661051,0.00128032,0.000627,,,,,,,,
1959/1/15,0.000229,-0.000075,0.000533,-0.000103,0.000561,0.252439,0.252135,0.252742,0.252107,0.252771,0.001115,0.25604,0.000879,0.255803,0.00101709,0.25594145,0.000486387,0.000606305,0.000993927,0.000652,,,,,,,,
1959/2/15,0.000046,-0.000166,0.000259,-0.000264,0.000356,0.252256,0.252044,0.252468,0.251946,0.252566,0.001385,0.256309,0.000677,0.255601,0.00151688,0.25644124,0.000152851,0.000575531,0.000481193,0.000683,,,,,,,,
1959/3/15,0.000764,0.000544,0.000983,0.000469,0.001058,0.252973,0.252753,0.253193,0.252679,0.253267,0.001204,0.256129,0.000577,0.255501,0.00115372,0.25607808,0.000542807,0.000541344,-9.03E-05,0.000631,,,,,,,,
1959/4/15,0.000245,0.000047,0.000442,-0.000052,0.000542,0.252454,0.252257,0.252651,0.252157,0.252751,0.00118,0.256105,0.000673,0.255598,0.00119073,0.25611509,7.05E-05,0.000529403,0.000794549,0.000573,,,,,,,,
